id,tick,player_id,position_x,position_y,position_z,angle,hp,armor
1,164352,4,-657,-755,119,352,100,95
1,164608,3,258,2480,-121,235,100,0
1,164608,4,-657,-755,119,352,100,95
1,164608,6,-1015,-808,116,10,100,0
1,164608,10,-493,-808,108,25,100,0
1,164608,2,-760,-836,117,25,100,0
1,164608,9,-332,-754,78,194,100,90
1,164608,12,351,2352,-120,180,100,0
1,164608,5,182,2439,-120,356,100,0
1,164608,7,334,2433,-120,230,100,0
1,164608,8,160,2369,-119,24,100,0
1,164864,9,-332,-754,78,194,100,90
1,164864,12,351,2352,-120,180,100,0
1,164864,10,-493,-808,108,25,100,0
1,164864,8,160,2369,-119,24,100,0
1,164864,2,-760,-836,117,25,100,0
1,164864,3,258,2480,-121,235,100,0
1,164864,4,-657,-755,119,352,100,95
1,164864,7,334,2433,-120,230,100,0
1,164864,5,182,2439,-120,356,100,0
1,164864,6,-1015,-808,116,10,100,0
1,165120,8,160,2369,-119,24,100,0
1,165120,2,-760,-836,117,25,100,0
1,165120,10,-493,-808,108,25,100,0
1,165120,6,-1015,-808,116,10,100,0
1,165120,4,-657,-755,119,352,100,95
1,165120,7,334,2433,-120,230,100,0
1,165120,9,-332,-754,78,194,100,90
1,165120,12,351,2352,-120,180,100,0
1,165120,5,182,2439,-120,356,100,0
1,165120,3,258,2480,-121,235,100,0
1,165376,2,-760,-836,117,25,100,0
1,165376,10,-493,-808,108,25,100,0
1,165376,6,-1015,-808,116,10,100,0
1,165376,4,-657,-755,119,352,100,95
1,165376,7,334,2433,-120,230,100,0
1,165376,8,160,2369,-119,24,100,0
1,165376,9,-332,-754,78,194,100,90
1,165376,12,351,2352,-120,180,100,0
1,165376,5,182,2439,-120,356,100,0
1,165376,3,258,2480,-121,235,100,0
1,165632,2,-760,-836,117,25,100,0
1,165632,3,258,2480,-121,235,100,0
1,165632,5,182,2439,-120,356,100,0
1,165632,10,-493,-808,108,25,100,0
1,165632,12,351,2352,-120,180,100,0
1,165632,4,-657,-755,119,352,100,95
1,165632,7,334,2433,-120,230,100,0
1,165632,8,160,2369,-119,24,100,0
1,165632,9,-332,-754,78,194,100,90
1,165632,6,-1015,-808,116,10,100,0
1,165888,3,258,2480,-121,235,100,0
1,165888,4,-657,-755,119,352,100,95
1,165888,8,160,2369,-119,24,100,0
1,165888,9,-332,-754,78,194,100,90
1,165888,12,351,2352,-120,180,100,0
1,165888,6,-1015,-808,116,10,100,0
1,165888,10,-493,-808,108,25,100,0
1,165888,2,-760,-836,117,25,100,0
1,165888,7,334,2433,-120,230,100,0
1,165888,5,182,2439,-120,356,100,0
1,166144,4,-657,-755,119,352,100,95
1,166144,7,334,2433,-120,230,100,0
1,166144,8,160,2369,-119,24,100,0
1,166144,12,351,2352,-120,180,100,0
1,166144,2,-760,-836,117,25,100,0
1,166144,6,-1015,-808,116,10,100,0
1,166144,3,258,2480,-121,235,100,0
1,166144,9,-332,-754,78,194,100,90
1,166144,10,-493,-808,108,25,100,0
1,166144,5,182,2439,-120,356,100,0
1,166400,5,182,2439,-120,356,100,0
1,166400,6,-1015,-808,116,10,100,0
1,166400,7,334,2433,-120,230,100,0
1,166400,9,-332,-754,78,194,100,90
1,166400,12,351,2352,-120,180,100,0
1,166400,2,-760,-836,117,25,100,0
1,166400,10,-493,-808,108,25,100,0
1,166400,4,-657,-755,119,352,100,95
1,166400,8,160,2369,-119,24,100,0
1,166400,3,258,2480,-121,235,100,0
1,166656,6,-1015,-808,116,10,100,0
1,166656,10,-493,-808,108,25,100,0
1,166656,5,182,2439,-120,356,100,0
1,166656,2,-760,-836,117,25,100,0
1,166656,3,258,2480,-121,235,100,0
1,166656,4,-657,-755,119,352,100,95
1,166656,7,334,2433,-120,230,100,0
1,166656,8,160,2369,-119,24,100,0
1,166656,9,-332,-754,78,194,100,90
1,166656,12,351,2352,-120,180,100,0
1,166912,7,334,2433,-120,230,100,0
1,166912,8,160,2369,-119,24,100,0
1,166912,9,-332,-754,78,194,100,90
1,166912,12,351,2352,-120,180,100,0
1,166912,2,-760,-836,117,25,100,0
1,166912,6,-1015,-808,116,10,100,0
1,166912,10,-493,-808,108,25,100,0
1,166912,3,258,2480,-121,235,100,0
1,166912,5,182,2439,-120,356,100,0
1,166912,4,-657,-755,119,352,100,95
1,167168,10,-493,-808,108,25,100,0
1,167168,5,182,2439,-120,356,100,0
1,167168,7,334,2433,-120,230,100,0
1,167168,8,160,2369,-119,24,100,0
1,167168,9,-332,-754,78,194,100,90
1,167168,2,-760,-836,117,25,100,0
1,167168,6,-1015,-808,116,10,100,0
1,167168,3,258,2480,-121,235,100,0
1,167168,4,-657,-755,119,352,100,95
1,167168,12,351,2352,-120,180,100,0
1,167424,4,-657,-755,119,352,100,95
1,167424,7,334,2433,-120,230,100,0
1,167424,8,160,2369,-119,24,100,0
1,167424,5,182,2439,-120,356,100,0
1,167424,10,-493,-808,108,25,100,0
1,167424,9,-332,-754,78,194,100,90
1,167424,2,-760,-836,117,25,100,0
1,167424,3,258,2480,-121,235,100,0
1,167424,6,-1015,-808,116,10,100,0
1,167424,12,351,2352,-120,180,100,0
1,167680,6,-1015,-808,116,10,100,0
1,167680,8,160,2369,-119,24,100,0
1,167680,3,258,2480,-121,235,100,0
1,167680,12,351,2352,-120,180,100,0
1,167680,2,-760,-836,117,25,100,0
1,167680,5,182,2439,-120,356,100,0
1,167680,10,-493,-808,108,25,100,0
1,167680,4,-657,-755,119,352,100,95
1,167680,7,334,2433,-120,230,100,0
1,167680,9,-332,-754,78,194,100,90
1,167936,6,-1015,-808,116,10,100,0
1,167936,10,-493,-808,108,25,100,0
1,167936,9,-332,-754,78,194,100,90
1,167936,3,258,2480,-121,235,100,0
1,167936,4,-657,-755,119,352,100,95
1,167936,5,182,2439,-120,356,100,0
1,167936,12,351,2352,-120,135,100,0
1,167936,2,-760,-836,117,25,100,0
1,167936,7,334,2433,-120,230,100,0
1,167936,8,160,2369,-119,24,100,0
1,168192,3,258,2480,-121,235,100,0
1,168192,8,160,2369,-119,24,100,0
1,168192,9,-332,-754,78,194,100,90
1,168192,10,-493,-808,108,25,100,0
1,168192,5,182,2439,-120,356,100,0
1,168192,2,-760,-836,117,25,100,0
1,168192,12,351,2352,-120,109,100,0
1,168192,6,-1015,-808,116,10,100,0
1,168192,4,-657,-755,119,352,100,95
1,168192,7,334,2433,-120,230,100,0
1,168448,9,-332,-754,78,194,100,90
1,168448,12,351,2352,-120,119,100,0
1,168448,2,-760,-836,117,25,100,0
1,168448,5,182,2439,-120,356,100,0
1,168448,8,160,2369,-119,24,100,0
1,168448,3,258,2480,-121,235,100,0
1,168448,4,-657,-755,119,352,100,95
1,168448,7,334,2433,-120,230,100,0
1,168448,6,-1015,-808,116,10,100,0
1,168448,10,-493,-808,108,25,100,0
1,168704,5,182,2439,-120,356,100,0
1,168704,10,-493,-808,108,25,100,0
1,168704,2,-760,-836,117,25,100,0
1,168704,9,-332,-754,78,194,100,90
1,168704,12,351,2352,-120,119,100,0
1,168704,8,160,2369,-119,24,100,0
1,168704,6,-1015,-808,116,10,100,0
1,168704,3,258,2480,-121,235,100,0
1,168704,4,-657,-755,119,352,100,95
1,168704,7,334,2433,-120,230,100,0
1,168960,8,160,2369,-119,24,100,0
1,168960,9,-332,-754,78,194,100,90
1,168960,12,351,2352,-120,119,100,0
1,168960,6,-1015,-808,116,10,100,0
1,168960,10,-493,-808,108,25,100,0
1,168960,2,-760,-836,117,25,100,0
1,168960,3,258,2480,-121,258,100,0
1,168960,4,-657,-755,119,352,100,95
1,168960,7,334,2433,-120,230,100,0
1,168960,5,182,2439,-120,356,100,0
1,169216,5,182,2439,-120,356,100,0
1,169216,6,-1015,-808,116,10,100,0
1,169216,4,-657,-755,119,352,100,95
1,169216,7,334,2433,-120,230,100,0
1,169216,9,-332,-754,78,194,100,90
1,169216,10,-493,-808,108,25,100,0
1,169216,3,258,2480,-121,258,100,0
1,169216,8,160,2369,-119,37,100,0
1,169216,12,351,2352,-120,119,100,0
1,169216,2,-760,-836,117,25,100,0
1,169472,6,-1015,-808,116,10,100,0
1,169472,10,-493,-808,108,25,100,0
1,169472,7,334,2433,-120,230,100,0
1,169472,8,160,2369,-119,37,100,0
1,169472,9,-332,-754,78,194,100,90
1,169472,5,182,2439,-120,349,100,0
1,169472,2,-760,-836,117,25,100,0
1,169472,3,258,2480,-121,239,100,0
1,169472,4,-657,-755,119,352,100,95
1,169472,12,351,2352,-120,119,100,0
1,169728,4,-657,-755,119,352,100,95
1,169728,7,334,2433,-120,230,100,0
1,169728,9,-332,-754,78,194,100,90
1,169728,12,351,2352,-120,119,100,0
1,169728,5,182,2439,-120,349,100,0
1,169728,10,-493,-808,108,25,100,0
1,169728,2,-760,-836,117,25,100,0
1,169728,3,258,2480,-121,239,100,0
1,169728,6,-1015,-808,116,10,100,0
1,169728,8,160,2369,-119,37,100,0
1,169984,5,182,2439,-120,353,100,0
1,169984,6,-1015,-808,116,10,100,0
1,169984,7,334,2433,-120,230,100,0
1,169984,12,351,2352,-120,119,100,0
1,169984,3,258,2480,-121,239,100,0
1,169984,10,-493,-808,108,25,100,0
1,169984,4,-657,-755,119,352,100,95
1,169984,8,160,2369,-119,37,100,0
1,169984,9,-332,-754,78,194,100,90
1,169984,2,-760,-836,117,25,100,0
1,170240,9,-332,-754,78,194,100,90
1,170240,12,351,2352,-120,161,100,0
1,170240,2,-760,-836,117,25,100,0
1,170240,6,-1015,-808,116,10,100,0
1,170240,10,-493,-808,108,25,100,0
1,170240,4,-657,-755,119,352,100,95
1,170240,7,334,2433,-120,230,100,0
1,170240,8,160,2369,-119,37,100,0
1,170240,5,182,2439,-120,353,100,0
1,170240,3,258,2480,-121,239,100,0
1,170496,6,-1015,-808,116,10,100,0
1,170496,5,182,2439,-120,338,100,0
1,170496,3,258,2480,-121,239,100,0
1,170496,9,-332,-754,78,194,100,90
1,170496,12,351,2352,-120,155,100,0
1,170496,8,160,2369,-119,37,100,0
1,170496,10,-493,-808,108,25,100,0
1,170496,2,-760,-836,117,25,100,0
1,170496,4,-657,-755,119,352,100,95
1,170496,7,334,2433,-120,230,100,0
1,170752,2,-760,-836,117,25,100,0
1,170752,3,258,2480,-121,239,100,0
1,170752,8,160,2369,-119,37,100,0
1,170752,9,-332,-754,78,194,100,90
1,170752,5,182,2439,-120,338,100,0
1,170752,4,-657,-755,119,352,100,95
1,170752,7,334,2433,-120,230,100,0
1,170752,12,351,2352,-120,146,100,0
1,170752,6,-1015,-808,116,10,100,0
1,170752,10,-493,-808,108,25,100,0
1,171008,2,-760,-836,117,25,100,0
1,171008,7,334,2433,-120,228,100,0
1,171008,9,-332,-754,78,194,100,90
1,171008,12,351,2352,-120,146,100,0
1,171008,5,182,2439,-120,338,100,0
1,171008,6,-1015,-808,116,10,100,0
1,171008,10,-493,-808,108,25,100,0
1,171008,8,160,2369,-119,33,100,0
1,171008,3,258,2480,-121,239,100,0
1,171008,4,-657,-755,119,352,100,95
1,171264,10,-493,-808,108,25,100,0
1,171264,2,-760,-836,117,25,100,0
1,171264,3,258,2480,-121,239,100,0
1,171264,4,-657,-755,119,352,100,95
1,171264,9,-332,-754,78,194,100,90
1,171264,6,-1015,-808,116,10,100,0
1,171264,5,182,2439,-120,338,100,0
1,171264,7,334,2433,-120,186,100,0
1,171264,8,160,2369,-119,33,100,0
1,171264,12,351,2352,-120,146,100,0
1,171520,4,-657,-755,119,352,100,95
1,171520,7,334,2433,-120,240,100,0
1,171520,5,182,2439,-120,338,100,0
1,171520,6,-1015,-808,116,10,100,0
1,171520,9,-332,-754,78,194,100,90
1,171520,2,-760,-836,117,25,100,0
1,171520,8,160,2369,-119,353,100,0
1,171520,10,-493,-808,108,25,100,0
1,171520,12,351,2352,-120,146,100,0
1,171520,3,258,2480,-121,241,100,0
1,171776,7,334,2433,-120,240,100,0
1,171776,12,351,2352,-120,146,100,0
1,171776,2,-760,-836,117,25,100,0
1,171776,5,182,2439,-120,338,100,0
1,171776,6,-1015,-808,116,10,100,0
1,171776,10,-493,-808,108,25,100,0
1,171776,4,-657,-755,119,352,100,95
1,171776,9,-332,-754,78,194,100,90
1,171776,3,258,2480,-121,242,100,100
1,171776,8,160,2369,-119,358,100,0
1,172032,6,-1015,-808,116,10,100,0
1,172032,10,-493,-808,108,25,100,0
1,172032,7,334,2433,-120,238,100,0
1,172032,12,351,2352,-120,147,100,0
1,172032,5,182,2439,-120,338,100,0
1,172032,4,-657,-755,119,352,100,95
1,172032,8,160,2369,-119,21,100,0
1,172032,9,-332,-754,78,194,100,90
1,172032,2,-760,-836,117,23,100,0
1,172032,3,258,2480,-121,242,100,100
1,172288,10,-493,-808,108,25,100,0
1,172288,12,351,2352,-120,162,100,0
1,172288,2,-760,-836,117,21,100,0
1,172288,3,258,2480,-121,242,100,100
1,172288,7,334,2433,-120,219,100,0
1,172288,8,160,2369,-119,19,100,0
1,172288,6,-1015,-808,116,10,100,0
1,172288,4,-657,-755,119,352,100,95
1,172288,9,-332,-754,78,194,100,90
1,172288,5,182,2439,-120,338,100,0
1,172544,4,-657,-755,119,352,100,95
1,172544,8,160,2369,-119,19,100,0
1,172544,9,-332,-754,78,194,100,90
1,172544,12,351,2352,-120,162,100,0
1,172544,3,258,2480,-121,242,100,100
1,172544,10,-493,-808,108,25,100,0
1,172544,5,182,2439,-120,341,100,0
1,172544,2,-760,-836,117,21,100,0
1,172544,7,334,2433,-120,219,100,0
1,172544,6,-1015,-808,116,10,100,0
1,172800,2,-760,-836,117,21,100,0
1,172800,4,-657,-755,119,352,100,95
1,172800,7,334,2433,-120,219,100,100
1,172800,8,160,2369,-119,19,100,0
1,172800,12,351,2352,-120,162,100,0
1,172800,6,-1015,-808,116,10,100,0
1,172800,10,-493,-808,108,25,100,0
1,172800,9,-332,-754,78,194,100,90
1,172800,3,258,2480,-121,242,100,100
1,172800,5,182,2439,-120,338,100,0
1,173056,5,182,2439,-120,338,100,0
1,173056,9,-332,-754,78,194,100,90
1,173056,3,258,2480,-121,242,100,100
1,173056,4,-657,-755,119,352,100,95
1,173056,7,334,2433,-120,219,100,100
1,173056,8,160,2369,-119,19,100,0
1,173056,12,351,2352,-120,162,100,0
1,173056,10,-493,-808,108,25,100,0
1,173056,6,-1015,-808,116,10,100,0
1,173056,2,-760,-836,117,21,100,0
1,173312,9,-332,-754,78,194,100,90
1,173312,2,-760,-836,117,21,100,0
1,173312,6,-1015,-808,116,10,100,0
1,173312,10,-493,-808,108,25,100,0
1,173312,8,160,2369,-119,19,100,0
1,173312,12,351,2352,-120,162,100,0
1,173312,3,258,2480,-121,242,100,100
1,173312,5,182,2439,-120,338,100,0
1,173312,4,-657,-755,119,352,100,95
1,173312,7,334,2433,-120,221,100,100
1,173568,2,-760,-836,117,21,100,0
1,173568,7,334,2433,-120,221,100,100
1,173568,8,160,2369,-119,19,100,0
1,173568,9,-332,-754,78,194,100,90
1,173568,5,182,2439,-120,338,100,0
1,173568,10,-493,-808,108,25,100,0
1,173568,3,258,2480,-121,242,100,100
1,173568,4,-657,-755,119,352,100,95
1,173568,12,351,2352,-120,207,100,0
1,173568,6,-1015,-808,116,10,100,0
1,173824,12,351,2352,-120,207,100,0
1,173824,6,-1015,-808,116,10,100,0
1,173824,5,182,2439,-120,338,100,0
1,173824,3,258,2480,-121,242,100,100
1,173824,4,-657,-755,119,352,100,95
1,173824,9,-332,-754,78,194,100,90
1,173824,10,-493,-808,108,25,100,0
1,173824,2,-760,-836,117,21,100,0
1,173824,7,334,2433,-120,231,100,100
1,173824,8,160,2369,-119,18,100,0
1,174080,8,160,2369,-119,5,100,0
1,174080,9,-332,-754,78,194,100,90
1,174080,12,351,2352,-120,207,100,0
1,174080,5,182,2439,-120,338,100,0
1,174080,2,-760,-836,117,21,100,0
1,174080,3,258,2480,-121,242,100,100
1,174080,4,-657,-755,119,352,100,95
1,174080,7,334,2433,-120,226,100,100
1,174080,6,-1015,-808,116,10,100,0
1,174080,10,-493,-808,108,25,100,0
1,174336,10,-493,-808,108,25,100,0
1,174336,2,-760,-836,117,21,100,0
1,174336,4,-657,-755,119,352,100,95
1,174336,12,351,2352,-120,207,100,0
1,174336,6,-1015,-808,116,10,100,0
1,174336,3,258,2480,-121,242,100,100
1,174336,7,334,2433,-120,221,100,100
1,174336,8,160,2369,-119,352,100,0
1,174336,9,-332,-754,78,193,100,90
1,174336,5,182,2439,-120,338,100,0
1,174592,8,160,2369,-119,352,100,0
1,174592,12,351,2352,-120,207,100,0
1,174592,2,-760,-836,117,21,100,0
1,174592,5,182,2439,-120,338,100,0
1,174592,6,-1015,-808,116,10,100,0
1,174592,3,258,2480,-121,242,100,100
1,174592,4,-657,-755,119,352,100,95
1,174592,7,334,2433,-120,220,100,100
1,174592,10,-493,-808,108,25,100,0
1,174592,9,-332,-754,78,193,100,90
1,174848,5,182,2439,-120,338,100,0
1,174848,6,-1015,-808,116,10,100,0
1,174848,7,334,2433,-120,220,100,100
1,174848,8,160,2369,-119,352,100,0
1,174848,10,-493,-808,108,25,100,0
1,174848,2,-760,-836,117,21,100,0
1,174848,3,258,2480,-121,242,100,100
1,174848,4,-657,-755,119,352,100,95
1,174848,9,-332,-754,78,193,100,90
1,174848,12,351,2352,-120,207,100,0
1,175104,2,-760,-836,117,20,100,100
1,175104,3,258,2480,-121,242,100,100
1,175104,4,-657,-755,119,352,100,95
1,175104,7,334,2433,-120,220,100,100
1,175104,8,160,2369,-119,352,100,0
1,175104,12,351,2352,-120,207,100,0
1,175104,9,-332,-754,78,190,100,90
1,175104,10,-493,-808,108,25,100,0
1,175104,5,182,2439,-120,338,100,0
1,175104,6,-1015,-808,116,10,100,100
1,175360,9,-332,-754,78,193,100,90
1,175360,5,182,2439,-120,338,100,0
1,175360,12,351,2352,-120,207,100,0
1,175360,2,-760,-836,117,20,100,100
1,175360,3,258,2480,-121,242,100,100
1,175360,6,-1015,-808,116,10,100,100
1,175360,10,-493,-808,108,25,100,100
1,175360,4,-657,-755,119,352,100,95
1,175360,7,334,2433,-120,220,100,100
1,175360,8,160,2369,-119,352,100,0
1,175616,2,-760,-836,117,20,100,100
1,175616,7,334,2433,-120,220,100,100
1,175616,8,160,2369,-119,352,100,0
1,175616,9,-332,-754,78,18,100,90
1,175616,5,182,2439,-120,338,100,0
1,175616,6,-1015,-808,116,10,100,100
1,175616,10,-493,-808,108,25,100,100
1,175616,12,351,2352,-120,207,100,0
1,175616,3,258,2480,-121,242,100,100
1,175616,4,-657,-755,119,352,100,95
1,175872,5,182,2439,-120,338,100,0
1,175872,6,-1015,-808,116,10,100,100
1,175872,10,-493,-808,108,82,100,100
1,175872,9,-332,-754,78,20,100,90
1,175872,12,351,2352,-120,207,100,0
1,175872,8,160,2369,-119,352,100,0
1,175872,2,-760,-836,117,20,100,100
1,175872,3,258,2480,-121,242,100,100
1,175872,4,-657,-755,119,352,100,95
1,175872,7,334,2433,-120,220,100,100
1,176128,5,182,2439,-120,338,100,0
1,176128,2,-760,-836,117,20,100,100
1,176128,3,258,2480,-121,242,100,100
1,176128,9,-332,-754,78,20,100,90
1,176128,6,-1015,-808,116,10,100,100
1,176128,10,-493,-808,108,29,100,100
1,176128,12,351,2352,-120,207,100,0
1,176128,4,-657,-755,119,352,100,95
1,176128,7,334,2433,-120,220,100,100
1,176128,8,160,2369,-119,352,100,0
1,176384,6,-1015,-808,116,12,100,100
1,176384,10,-493,-808,108,28,100,100
1,176384,2,-760,-836,117,33,100,100
1,176384,3,258,2480,-121,242,100,100
1,176384,8,160,2369,-119,352,100,0
1,176384,5,182,2439,-120,338,100,0
1,176384,4,-657,-755,119,236,100,95
1,176384,7,334,2433,-120,220,100,100
1,176384,9,-332,-754,78,20,100,90
1,176384,12,351,2352,-120,207,100,0
1,176640,6,-1015,-808,116,139,100,100
1,176640,10,-493,-808,108,28,100,100
1,176640,5,182,2439,-120,338,100,0
1,176640,2,-760,-836,117,24,100,100
1,176640,3,258,2480,-121,242,100,100
1,176640,4,-657,-755,119,320,100,95
1,176640,8,160,2369,-119,352,100,0
1,176640,7,334,2433,-120,220,100,100
1,176640,9,-332,-754,78,20,100,90
1,176640,12,351,2352,-120,207,100,0
1,176896,10,-493,-808,108,28,100,100
1,176896,2,-760,-836,117,24,100,100
1,176896,3,258,2480,-121,308,100,100
1,176896,7,334,2433,-120,220,100,100
1,176896,12,351,2352,-120,207,100,0
1,176896,6,-1015,-808,116,139,100,100
1,176896,4,-657,-755,119,3,100,95
1,176896,8,160,2369,-119,352,100,0
1,176896,9,-332,-754,78,20,100,90
1,176896,5,182,2439,-120,338,100,0
1,177152,5,182,2439,-120,338,100,0
1,177152,3,258,2480,-121,325,100,100
1,177152,4,-657,-755,119,3,100,95
1,177152,9,-332,-754,78,20,100,90
1,177152,12,351,2352,-120,207,100,0
1,177152,6,-1015,-808,116,139,100,100
1,177152,10,-493,-808,108,28,100,100
1,177152,2,-760,-836,117,24,100,100
1,177152,7,334,2433,-120,220,100,100
1,177152,8,160,2369,-119,352,100,0
1,177408,7,334,2433,-120,156,100,100
1,177408,8,160,2369,-119,352,100,0
1,177408,9,-332,-754,78,20,100,90
1,177408,12,351,2352,-120,207,100,0
1,177408,2,-760,-836,117,24,100,100
1,177408,5,182,2439,-120,338,100,0
1,177408,4,-657,-755,119,3,100,95
1,177408,10,-493,-808,108,23,100,100
1,177408,6,-1015,-808,116,140,100,100
1,177408,3,258,2480,-121,325,100,100
1,177664,2,-760,-836,117,24,100,100
1,177664,10,-493,-808,108,24,100,100
1,177664,3,258,2480,-121,321,100,100
1,177664,8,160,2369,-119,352,100,0
1,177664,12,351,2352,-120,148,100,0
1,177664,9,-332,-754,78,20,100,90
1,177664,5,182,2439,-120,333,100,0
1,177664,6,-1015,-808,116,139,100,100
1,177664,4,-657,-755,119,3,100,95
1,177664,7,334,2433,-120,222,100,100
1,177920,2,-760,-836,117,24,100,100
1,177920,10,-493,-808,108,24,100,100
1,177920,5,182,2439,-120,7,100,0
1,177920,6,-1015,-808,116,139,100,100
1,177920,3,258,2480,-121,321,100,100
1,177920,4,-657,-755,119,3,100,95
1,177920,9,-332,-754,78,20,100,90
1,177920,7,334,2433,-120,223,100,100
1,177920,8,160,2369,-119,352,100,0
1,177920,12,351,2352,-120,146,100,0
1,178176,9,-332,-754,78,20,100,90
1,178176,12,351,2352,-120,145,100,0
1,178176,4,-657,-755,119,3,100,95
1,178176,7,334,2433,-120,223,100,100
1,178176,8,160,2369,-119,352,100,0
1,178176,5,182,2439,-120,6,100,0
1,178176,6,-1015,-808,116,139,100,100
1,178176,10,-493,-808,108,24,100,100
1,178176,2,-760,-836,117,26,100,100
1,178176,3,258,2480,-121,328,100,100
1,178432,8,160,2369,-119,352,100,0
1,178432,3,258,2480,-121,322,100,100
1,178432,4,-657,-755,119,3,100,95
1,178432,5,182,2439,-120,341,100,0
1,178432,6,-1015,-808,116,139,100,100
1,178432,7,334,2433,-120,223,100,100
1,178432,9,-332,-754,78,20,100,90
1,178432,12,351,2352,-120,3,100,0
1,178432,2,-760,-836,117,26,100,100
1,178432,10,-493,-808,108,24,100,100
1,178688,2,-564,-780,114,83,100,100
1,178688,3,426,2333,-119,14,100,100
1,178688,5,201,2353,-119,239,100,0
1,178688,6,-1203,-646,126,144,100,100
1,178688,10,-263,-716,71,16,100,100
1,178688,8,207,2284,-119,352,100,0
1,178688,9,-99,-669,59,17,100,90
1,178688,7,237,2245,-127,206,100,100
1,178688,12,560,2247,-105,12,100,0
1,178688,4,-410,-753,96,3,100,95
1,178944,6,-1647,-508,132,88,100,100
1,178944,10,127,-439,2,49,100,100
1,178944,3,793,2294,-36,48,100,100
1,178944,2,-377,-883,86,91,100,100
1,178944,4,53,-643,3,52,100,95
1,178944,7,-223,2181,-125,162,100,100
1,178944,8,669,2238,-76,31,100,0
1,178944,9,219,-296,1,55,100,90
1,178944,5,-151,2165,-126,169,100,0
1,178944,12,564,2328,53,198,100,0
1,179200,6,-1747,-487,129,88,100,100
1,179200,7,-665,2353,-108,168,100,100
1,179200,9,503,115,-4,28,100,90
1,179200,12,564,2320,14,102,100,0
1,179200,2,-438,-884,98,89,100,100
1,179200,3,564,2351,68,263,100,100
1,179200,4,312,-391,0,57,100,95
1,179200,5,-507,2260,-117,278,100,0
1,179200,10,404,-45,-4,36,100,100
1,179200,8,616,2358,61,165,100,0
1,179456,9,629,532,0,95,100,90
1,179456,12,564,2320,14,197,100,0
1,179456,4,405,-246,-1,57,100,95
1,179456,5,-531,2109,-121,282,100,0
1,179456,7,-1131,2266,1,208,100,100
1,179456,8,561,2316,127,260,100,0
1,179456,2,-432,-884,97,90,100,100
1,179456,3,506,2125,167,259,100,100
1,179456,6,-1747,-487,129,88,100,100
1,179456,10,668,339,0,71,100,100
1,179712,10,675,793,15,77,100,100
1,179712,9,542,691,1,35,100,90
1,179712,5,-536,2107,-120,282,100,0
1,179712,6,-1747,-487,129,88,100,100
1,179712,2,-413,-885,93,89,100,100
1,179712,3,338,1753,89,250,100,100
1,179712,4,615,99,-1,89,100,95
1,179712,7,-1299,2190,2,305,100,100
1,179712,8,402,2040,96,256,100,0
1,179712,12,735,2379,27,317,100,0
1,179968,3,273,1515,2,189,100,100
1,179968,4,657,181,0,157,100,95
1,179968,9,595,669,1,39,100,90
1,179968,2,-328,-741,78,90,100,100
1,179968,7,-979,2187,-54,355,100,100
1,179968,8,351,1791,96,252,100,0
1,179968,5,-537,2113,-120,282,100,0
1,179968,6,-1747,-487,129,88,100,100
1,179968,10,563,1093,2,330,100,100
1,179968,12,1013,2260,16,307,100,0
1,180224,4,586,198,0,156,100,95
1,180224,5,-533,2334,-110,278,100,0
1,180224,6,-1747,-487,129,88,100,100
1,180224,7,-761,2136,-112,354,100,100
1,180224,12,1165,2063,1,307,100,0
1,180224,2,-467,-365,0,79,100,100
1,180224,3,204,1373,0,176,100,100
1,180224,10,685,1188,4,6,100,100
1,180224,8,343,1586,3,201,100,0
1,180224,9,625,691,1,39,100,90
1,180480,7,-875,2146,-85,354,100,100
1,180480,2,-488,-199,71,76,100,100
1,180480,3,134,1337,1,176,100,100
1,180480,4,649,303,0,89,100,95
1,180480,10,685,1188,4,274,100,100
1,180480,8,262,1508,1,185,100,0
1,180480,9,626,691,1,39,100,90
1,180480,12,1214,2038,2,265,100,0
1,180480,5,-638,2352,-109,233,100,0
1,180480,6,-1747,-487,129,88,100,100
1,180736,9,629,694,1,40,100,90
1,180736,2,-463,-240,68,30,100,100
1,180736,6,-1747,-509,129,88,100,100
1,180736,7,-1056,2173,-16,194,100,100
1,180736,12,1152,2038,2,182,100,0
1,180736,3,186,1334,1,176,100,100
1,180736,4,621,540,0,63,100,95
1,180736,5,-1069,2479,18,133,100,0
1,180736,10,584,1138,1,356,100,100
1,180736,8,276,1539,2,212,100,0
1,180992,3,130,1352,0,177,100,100
1,180992,7,-1250,2143,7,194,100,100
1,180992,8,262,1491,1,185,100,0
1,180992,6,-1747,-509,129,88,100,100
1,180992,5,-1329,2676,130,235,100,0
1,180992,4,548,674,2,37,100,95
1,180992,9,659,755,0,37,100,90
1,180992,12,1249,2039,1,268,100,0
1,180992,2,-244,-499,6,355,100,100
1,180992,10,662,1184,3,42,100,100
1,181248,3,151,1344,0,176,100,100
1,181248,7,-1339,2215,2,215,100,100
1,181248,6,-1694,-519,129,90,100,100
1,181248,9,841,808,47,46,100,90
1,181248,12,1191,2038,2,268,100,0
1,181248,4,722,814,0,36,100,95
1,181248,5,-1535,2788,65,248,100,0
1,181248,10,685,1174,4,248,100,100
1,181248,8,86,1414,0,180,100,0
1,181248,2,211,-413,41,97,100,100
1,181504,8,119,1411,0,179,100,0
1,181504,9,964,765,9,58,100,90
1,181504,3,181,1344,0,177,100,100
