id,tick,fire_entity,jump_entity,hurt_entity,flashed_entity,footstep_entity,swap_team_entity,kill_killer,kill_victim,kill_weapon,kill_assister,round_started,current_round,round_ended_winner,round_ended_reason
1,148601,,11,,,,,,,,,,7,,
1,148706,,11,,,,,,,,,,7,,
1,148837,,11,,,,,,,,,,7,,
1,149115,,,,,,,,,,,,7,,
1,149287,10,,,,,,,,,,,7,,
1,149301,16,,,,,,,,,,,7,,
1,149662,16,16,,,,,,,,,,7,,
1,149743,10,10,,,,,,,,,,7,,
1,149837,16,,,,,,,,,,,7,,
1,149841,,16,,,,,,,,,,7,,
1,149923,,,,,,,,,,,,7,,
1,149932,,,,,,,,,,,,7,,
1,149933,,4,,,,,,,,,,7,,
1,149960,10,,,,,,,,,,,7,,
1,149985,,,14,,,,,,,,,7,,
1,149986,,,,,,,,,,,,7,,
1,150010,,,14,,,,,,,,,7,,
1,150017,,,,,,,,,,,,7,,
1,150036,,,14,,,,,,,,,7,,
1,150059,,,,16,,,,,,,,7,,
1,150073,,4,,,,,,,,,,7,,
1,150182,,,,16,,,,,,,,7,,
1,150228,16,,,,,,,,,,,7,,
1,150241,16,,,,,,,,,,,7,,
1,150254,16,,,,,,,,,,,7,,
1,150267,16,,,,,,,,,,,7,,
1,150280,16,,,,,,,,,,,7,,
1,150284,,4,,,,,,,,,,7,,
1,150315,10,,,,,,,,,,,7,,
1,150372,,16,,,,,,,,,,7,,
1,150376,,10,,,,,,,,,,7,,
1,150386,13,,,,,,,,,,,7,,
1,150392,6,,,,,,,,,,,7,,
1,150398,13,,,,,,,,,,,7,,
1,150406,6,,13,,,,,,,,,7,,
1,150408,15,,,,,,,,,,,7,,
1,150410,13,,,,,,,,,,,7,,
1,150418,6,,,,,,,,,,,7,,
1,150420,15,,6,,,,,,,,,7,,
1,150421,13,,,,,,,,,,,7,,
1,150432,15,,6,,,,15,6,304,,,7,,
1,150443,15,,,,,,,,,,,7,,
1,150455,15,,,,,,,,,,,7,,
1,150461,13,,,,,,,,,,,7,,
1,150466,15,,,,,,,,,,,7,,
1,150473,13,,,,,,,,,,,7,,
1,150478,15,,,,,,,,,,,7,,
1,150485,13,,,,,,,,,,,7,,
1,150497,7,,13,,,,,,,,,7,,
1,150503,13,,,,,,,,,,,7,,
1,150510,7,,13,,,,,,,,,7,,
1,150514,13,,7,,,,,,,,,7,,
1,150523,7,,13,,,,7,13,303,,,7,,
1,150536,7,,,,,,,,,,,7,,
1,150548,7,,,,,,,,,,,7,,
1,150555,15,,,,,,,,,,,7,,
1,150562,7,,,,,,,,,,,7,,
1,150567,15,,7,,,,15,7,304,13,,7,,
1,150579,15,,,,,,,,,,,7,,
1,150590,15,,,,,,,,,,,7,,
1,150602,15,,,,,,,,,,,7,,
1,150613,15,,,,,,,,,,,7,,
1,150625,15,,,,,,,,,,,7,,
1,150693,15,,8,,,,,,,,,7,,
1,150695,8,,15,,,,,,,,,7,,
1,150705,15,,,,,,,,,,,7,,
1,150708,8,,15,,,,,,,,,7,,
1,150717,15,,,,,,,,,,,7,,
1,150721,8,,15,,,,,,,,,7,,
1,150728,15,,8,,,,,,,,,7,,
1,150734,8,,15,,,,8,15,303,,,7,,
1,150747,8,,,,,,,,,,,7,,
1,150760,8,,,,,,,,,,,7,,
1,150772,8,,,,,,,,,,,7,,
1,150829,,,,,,,,,,,,7,,
1,150914,,,,,,,,,,,,7,,
1,151075,,8,,,,,,,,,,7,,
1,151181,,10,,,,,,,,,,7,,
1,151184,10,,,,,,,,,,,7,,
1,151485,4,,8,,,,4,8,309,15,,7,,
1,151698,,10,,,,,,,,,,7,,
1,151773,,10,,,,,,,,,,7,,
1,151776,,16,,,,,,,,,,7,,
1,151847,,10,,,,,,,,,,7,,
1,152234,,,,,,,,,,,,7,,
1,152297,,,,,,,,,,,,7,,
1,152452,,14,,,,,,,,,,7,,
1,152802,14,,,,,,,,,,,7,,
1,152814,14,,16,,,,,,,,,7,,
1,152826,14,,16,,,,,,,,,7,,
1,152837,14,,16,,,,,,,,,7,,
1,152849,14,,16,,,,,,,,,7,,
1,152859,16,,,,,,,,,,,7,,
1,152860,14,,16,,,,14,16,304,,,7,,
1,152872,14,,,,,,,,,,,7,,
1,152883,14,,,,,,,,,,,7,,
1,152895,14,,,,,,,,,,,7,,
1,152906,14,,,,,,,,,,,7,,
1,152955,,11,,,,,,,,,,7,,
1,153029,,14,,,,,,,,,,7,,
1,153037,,11,,,,,,,,,,7,,
1,153115,,14,,,,,,,,,,7,,
1,153311,,,,,,,,,,,,7,3,12
1,153951,,,,,,,,,,,1,8,,
1,156580,15,,,,,,,,,,,8,,
1,156926,,7,,,,,,,,,,8,,
1,156947,10,,,,,,,,,,,8,,
1,156965,16,,,,,,,,,,,8,,
1,156988,13,,,,,,,,,,,8,,
1,156996,,10,,,,,,,,,,8,,
1,157105,7,,,,,,,,,,,8,,
1,157111,10,,,,,,,,,,,8,,
1,157162,6,,,,,,,,,,,8,,
1,157176,10,,,,,,,,,,,8,,
1,157187,7,,,,,,,,,,,8,,
1,157216,14,,,,,,,,,,,8,,
1,157240,10,,,,,,,,,,,8,,
1,157252,7,,,,,,,,,,,8,,
1,157270,,4,,,,,,,,,,8,,
1,157295,10,,,,,,,,,,,8,,
1,157309,13,,,,,,,,,,,8,,
1,157335,13,,,,,,,,,,,8,,
1,157363,13,,,,,,,,,,,8,,
1,157371,,4,,,,,,,,,,8,,
1,157385,13,,,,,,,,,,,8,,
1,157403,6,,,,,,,,,,,8,,
1,157409,13,,,,,,,,,,,8,,
1,157432,13,,,,,,,,,,,8,,
1,157459,13,,,,,,,,,,,8,,
1,157545,,15,,,,,,,,,,8,,
1,157547,7,,,,,,,,,,,8,,
1,157596,,14,,,,,,,,,,8,,
1,157599,7,,,,,,,,,,,8,,
1,157626,,,,17,,,,,,,,8,,
1,157647,,15,,,,,,,,,,8,,
1,157710,,13,,,,,,,,,,8,,
1,157749,,15,,,,,,,,,,8,,
1,157793,4,,,,,,,,,,,8,,
1,157796,8,,,,,,,,,,,8,,
1,157818,,15,,,,,,,,,,8,,
1,157843,14,,,,,,,,,,,8,,
1,157852,,11,,,,,,,,,,8,,
1,157898,,14,,,,,,,,,,8,,
1,157985,8,,,,,,,,,,,8,,
1,158002,,,,,,,,,,,,8,,
1,158017,,,,4,,,,,,,,8,,
1,158039,,,,,,,,,,,,8,,
1,158100,,8,,,,,,,,,,8,,
1,158120,,4,,,,,,,,,,8,,
1,158195,15,,,,,,,,,,,8,,
1,158218,,,,,,,,,,,,8,,
1,158273,,4,,,,,,,,,,8,,
1,158311,,,,,,,,,,,,8,,
1,158381,14,,,,,,,,,,,8,,
1,158455,,11,,,,,,,,,,8,,
1,158475,,15,,,,,,,,,,8,,
1,158605,,11,,,,,,,,,,8,,
1,158792,,11,,,,,,,,,,8,,
1,158794,,,,,,,,,,,,8,,
1,158899,,,,,,,,,,,,8,,
1,158936,,,,,,,,,,,,8,,
1,158973,,11,,,,,,,,,,8,,
1,159167,11,11,,,,,,,,,,8,,
1,159208,,,,,,,,,,,,8,,
1,159293,14,,,,,,,,,,,8,,
1,159334,,11,,,,,,,,,,8,,
1,159515,,,,,,,,,,,,8,,
1,159532,11,11,,,,,,,,,,8,,
1,159755,,,,16,,,,,,,,8,,
1,160251,16,,,,,,,,,,,8,,
1,160411,16,,,,,,,,,,,8,,
1,160525,,,,,,,,,,,,8,,
1,160529,,,,,,,,,,,,8,,
1,160634,,,,16,,,,,,,,8,,
1,160740,,14,,,,,,,,,,8,,
1,160776,,11,,,,,,,,,,8,,
1,160890,6,,,,,,,,,,,8,,
1,160949,10,10,,,,,,,,,,8,,
1,160997,,11,,,,,,,,,,8,,
1,161093,,6,,,,,,,,,,8,,
1,161105,,,,,,,,,,,,8,,
1,161422,,,,,,,,,,,,8,,
1,161520,4,,,,,,,,,,,8,,
1,161538,,,,,,,,,,,,8,,
1,161579,,4,,,,,,,,,,8,,
1,161623,,7,,,,,,,,,,8,,
1,161738,4,,,,,,,,,,,8,,
1,161744,,,,,,,,,,,,8,,
1,161749,,7,,,,,,,,,,8,,
1,161822,6,6,,,,,,,,,,8,,
1,161930,,16,,,,,,,,,,8,,
1,161946,,,,,,,,,,,,8,,
1,161955,8,8,,,,,,,,,,8,,
1,162057,7,,,,,,,,,,,8,,
1,162060,,4,,,,,,,,,,8,,
1,162070,7,,,,,,,,,,,8,,
1,162071,13,,,,,,,,,,,8,,
1,162096,,,,,,,,,,,,8,,
1,162178,,,,,,,,,,,,8,,
1,162188,,4,,,,,,,,,,8,,
1,162232,,,,,,,,,,,,8,,
1,162391,,8,,,,,,,,,,8,,
1,162413,,4,,,,,,,,,,8,,
1,162550,,10,,,,,,,,,,8,,
1,162993,,,,,,,,,,,,8,,
1,163055,,13,,,,,,,,,,8,,
1,163129,,,,,,,,,,,,8,,
1,163508,7,,,,,,,,,,,8,,
1,163752,10,,11,,,,10,11,309,,,8,,
1,163816,16,16,,,,,,,,,,8,,
1,163849,,,,,,,,,,,,8,,
1,163905,6,,,,,,,,,,,8,,
1,164038,,,,14,,,,,,,,8,,
1,164050,,,,,,,,,,,,8,,
1,164098,14,,,,,,,,,,,8,,
1,164127,,,,14,,,,,,,,8,,
1,164257,,,,,,,,,,,,8,,
1,164307,16,,,,,,,,,,,8,,
1,164320,,,,10,,,,,,,,8,,
1,164342,,7,,,,,,,,,,8,,
1,164357,15,,,,,,,,,,,8,,
1,164372,8,,,,,,,,,,,8,,
1,164411,8,,,,,,,,,,,8,,
1,164417,14,,,,,,,,,,,8,,
1,164424,8,,,,,,,,,,,8,,
1,164429,14,,,,,,,,,,,8,,
1,164437,8,,14,,,,8,14,303,6,,8,,
1,164450,8,,,,,,,,,,,8,,
1,164463,8,,,,,,,,,,,8,,
1,164466,7,,,,,,,,,,,8,,
1,164476,8,,,,,,,,,,,8,,
1,164580,,,,,,,,,,,,8,,
1,164582,,8,,,,,,,,,,8,,
1,164643,,,,,,,,,,,,8,,
1,164644,,10,,,,,,,,,,8,,
1,164650,,4,,,,,,,,,,8,,
1,164745,,4,,,,,,,,,,8,,
1,164766,,16,,,,,,,,,,8,,
1,164785,,10,,,,,,,,,,8,,
1,164790,10,,,,,,,,,,,8,,
1,164810,,13,,,,,,,,,,8,,
1,164922,10,,,,,,,,,,,8,,
1,164923,,10,,,,,,,,,,8,,
1,164989,10,,,,,,,,,,,8,,
1,165069,,10,,,,,,,,,,8,,
1,165092,,13,,,,,,,,,,8,,
1,165098,10,,,,,,,,,,,8,,
1,165164,10,,,,,,,,,,,8,,
1,165176,,16,,,,,,,,,,8,,
1,165484,,6,,,,,,,,,,8,,
1,165603,10,,,,,,,,,,,8,,
1,165786,,8,,,,,,,,,,8,,
1,165832,,16,,,,,,,,,,8,,
1,165857,,7,,,,,,,,,,8,,
1,165862,,,,,,,,,,,,8,,
1,165869,7,,,,,,,,,,,8,,
1,165920,,6,,,,,,,,,,8,,
1,165977,4,,,,,,,,,,,8,,
1,166003,,6,,,,,,,,,,8,,
1,166013,16,,,,,,,,,,,8,,
1,166071,16,,,,,,,,,,,8,,
1,166079,,4,,,,,,,,,,8,,
1,166091,16,,,,,,,,,,,8,,
1,166120,16,,,,,,,,,,,8,,
1,166234,,6,,,,,,,,,,8,,
1,166255,16,,,,,,,,,,,8,,
1,166278,16,,,,,,,,,,,8,,
1,166361,,,,,,,,,,,,8,,
1,166374,,4,,,,,,,,,,8,,
1,166948,,4,,,,,,,,,,8,,
1,166954,,,,,,,,,,,,8,,
1,167130,,4,,,,,,,,,,8,,
1,167224,,4,,,,,,,,,,8,,
1,167974,,16,,,,,,,,,,8,,
1,168019,,8,,,,,,,,,,8,,
1,168121,16,,,,,,,,,,,8,,
1,168140,16,,,,,,,,,,,8,,
1,168173,,,,,,,,,,,,8,,
1,168289,,4,,,,,,,,,,8,,
1,168530,10,,,,,,,,,,,8,,
1,168535,,10,,,,,,,,,,8,,
1,168591,,8,,,,,,,,,,8,,
1,168753,,,,16,,,,,,,,8,,
1,169580,,8,,,,,,,,,,8,,
1,169785,,10,,,,,,,,,,8,,
1,169978,10,,,,,,,,,,,8,,
1,170106,10,,,,,,,,,,,8,,
1,170208,10,,,,,,,,,,,8,,
1,170314,10,,,,,,,,,,,8,,
1,170425,10,,,,,,,,,,,8,,
1,170896,,7,,,,,,,,,,8,,
1,171013,,,8,,,,,,,,,8,2,1
1,171653,,,,,,,,,,,1,9,,
1,174239,13,,,,,,,,,,,9,,
1,174395,,10,,,,,,,,,,9,,
1,174471,,7,,,,,,,,,,9,,
1,174477,10,,,,,,,,,,,9,,
1,174642,7,,,,,,,,,,,9,,
1,174668,16,,,,,,,,,,,9,,
1,174695,10,,,,,,,,,,,9,,
1,174791,7,,,,,,,,,,,9,,
1,174887,10,,,,,,,,,,,9,,
1,174907,,16,,,,,,,,,,9,,
1,174912,4,,,,,,,,,,,9,,
1,175030,6,,,,,,,,,,,9,,
1,175049,,4,,,,,,,,,,9,,
1,175073,,13,,,,,,,,,,9,,
1,175203,4,,,,,,,,,,,9,,
1,175235,,15,,,,,,,,,,9,,
1,175251,10,,,,,,,,,,,9,,
1,175252,,,,4,,,,,,,,9,,
1,175255,,10,,,,,,,,,,9,,
1,175324,,15,,,,,,,,,,9,,
1,175379,,14,,,,,,,,,,9,,
1,175402,8,,,,,,,,,,,9,,
1,175434,,15,,,,,,,,,,9,,
1,175442,,4,,,,,,,,,,9,,
1,175479,,,,,,,,,,,,9,,
1,175546,,15,,,,,,,,,,9,,
1,175547,,10,,,,,,,,,,9,,
1,175573,8,,,,,,,,,,,9,,
1,175598,,15,,,,,,,,,,9,,
1,175613,,11,,,,,,,,,,9,,
1,175650,,,,,,,,,,,,9,,
1,175803,14,,,,,,,,,,,9,,
1,175841,13,,,,,,,,,,,9,,
1,175884,,,,,,,,,,,,9,,
1,175966,,,,,,,,,,,,9,,
1,176058,,,,,,,,,,,,9,,
1,176376,,,,,,,,,,,,9,,
1,176401,,16,,,,,,,,,,9,,
1,176415,6,,,,,,,,,,,9,,
1,176499,,16,,,,,,,,,,9,,
1,176547,,,,,,,,,,,,9,,
1,176600,,7,,,,,,,,,,9,,
1,176630,,10,,,,,,,,,,9,,
1,176665,,,,,,,,,,,,9,,
1,176716,13,,,,,,,,,,,9,,
1,176863,,,,,,,,,,,,9,,
1,176892,,16,,,,,,,,,,9,,
1,176938,,,8,,,,,,,,,9,,
1,176955,,,,,,,,,,,,9,,
1,176973,,16,,,,,,,,,,9,,
1,177017,13,13,,,,,,,,,,9,,
1,177130,,7,,,,,,,,,,9,,
1,177208,,7,,,,,,,,,,9,,
1,177461,,10,,,,,,,,,,9,,
1,177513,11,,,,,,,,,,,9,,
1,177562,,,,,,,,,,,,9,,
1,177689,10,,,,,,,,,,,9,,
1,177717,,,,,,,,,,,,9,,
1,177780,6,6,,,,,,,,,,9,,
1,177787,,,,,,,,,,,,9,,
1,178001,,,,,,,,,,,,9,,
1,178002,,,,15,,,,,,,,9,,
1,178068,,10,,,,,,,,,,9,,
1,178109,11,11,,,,,,,,,,9,,
1,178156,16,,,,,,,,,,,9,,
1,178170,16,,,,,,,,,,,9,,
1,178195,,,,,,,,,,,,9,,
1,178227,6,,,,,,,,,,,9,,
1,178257,,15,,,,,,,,,,9,,
1,178292,,4,,,,,,,,,,9,,
1,178331,,,,17,,,,,,,,9,,
1,178354,,14,,,,,,,,,,9,,
1,178466,,13,,,,,,,,,,9,,
1,178487,7,,,,,,,,,,,9,,
1,178523,,14,,,,,,,,,,9,,
1,178601,15,,,,,,,,,,,9,,
1,178684,,,,,,,,,,,,9,,
1,178729,,,,,,,,,,,,9,,
1,178730,,14,,,,,,,,,,9,,
1,178782,,,15,,,,,,,,,9,,
1,178788,14,,,,,,,,,,,9,,
1,178796,8,,14,,,,,,,,,9,,
1,178797,14,,,,,,,,,,,9,,
1,178806,14,,,,,,,,,,,9,,
1,178807,,,15,,,,,,,,,9,,
1,178809,8,,,,,,,,,,,9,,
1,178811,15,,,,,,,,,,,9,,
1,178815,14,,,,,,,,,,,9,,
1,178822,8,,14,,,,,,,,,9,,
1,178824,14,,,,,,,,,,,9,,
1,178833,,,15,,,,,,,,,9,,
1,178835,8,,,,,,,,,,,9,,
1,178836,14,,,,,,,,,,,9,,
1,178845,14,,,,,,,,,,,9,,
1,178848,8,,,,,,,,,,,9,,
1,178851,,,,,,,,,,,,9,,
1,178858,,,,,,,,,,,,9,,
1,178861,8,,,,,,,,,,,9,,
1,178873,8,,,,,,,,,,,9,,
1,178886,8,,,,,,,,,,,9,,
1,178899,8,,,,,,,,,,,9,,
1,178906,,15,,,,,,,,,,9,,
1,178909,,13,,,,,,,,,,9,,
1,178931,,11,,,,,,,,,,9,,
1,178979,,,,,,,,,,,,9,,
1,179018,13,,,,,,,,,,,9,,
1,179111,4,,,,,,,,,,,9,,
1,179190,,11,,,,,,,,,,9,,
1,179196,15,,,,,,,,,,,9,,
1,179239,8,,,,,,,,,,,9,,
1,179240,,,,15,,,,,,,,9,,
1,179300,,14,,,,,,,,,,9,,
1,179348,4,,,,,,,,,,,9,,
1,179378,14,,,,,,,,,,,9,,
1,179462,,,,,,,,,,,,9,,
1,179494,,11,,,,,,,,,,9,,
1,179514,,15,,,,,,,,,,9,,
1,179563,,14,,,,,,,,,,9,,
1,179772,14,,,,,,,,,,,9,,
1,179777,6,,,,,,,,,,,9,,
1,179790,6,,,,,,,,,,,9,,
1,179803,6,,,,,,,,,,,9,,
1,179816,6,,,,,,,,,,,9,,
1,179829,6,,,,,,,,,,,9,,
1,179842,6,,,,,,,,,,,9,,
1,179854,6,,,,,,,,,,,9,,
1,179867,6,,,,,,,,,,,9,,
1,179880,6,,,,,,,,,,,9,,
1,179893,6,,,,,,,,,,,9,,
1,180028,,,,,,,,,,,,9,,
1,180032,,6,,,,,,,,,,9,,
1,180057,,,,,,,,,,,,9,,
1,180130,15,,,,,,,,,,,9,,
1,180134,,15,,,,,,,,,,9,,
1,180312,,,,,,,,,,,,9,,
1,180343,,11,,,,,,,,,,9,,
1,180353,,,,17,,,,,,,,9,,
1,180398,,14,,,,,,,,,,9,,
1,180755,7,,,,,,,,,,,9,,
1,180763,4,,,,,,,,,,,9,,
1,180978,,,,4,,,,,,,,9,,
1,181019,4,,,,,,,,,,,9,,
1,181052,,4,,,,,,,,,,9,,
1,181101,,,,,,,,,,,,9,,
1,181162,,,,,,,,,,,,9,,
1,181200,,14,,,,,,,,,,9,,
1,181280,,14,,,,,,,,,,9,,
1,181290,,,,,,,,,,,,9,,
1,181303,,11,,,,,,,,,,9,,
1,181368,4,,,,,,,,,,,9,,
1,181592,,,,17,,,,,,,,9,,
1,181640,,13,,,,,,,,,,9,,
1,182364,8,,,,,,,,,,,9,,
1,182368,,,,,,,,,,,,9,,
1,182587,,,,9,,,,,,,,9,,
1,182810,,8,,,,,,,,,,9,,
1,182892,11,,,,,,,,,,,9,,
1,183124,,,,,,,,,,,,9,,
1,183412,,,,,,,,,,,,9,,
1,183721,4,,,,,,,,,,,9,,
1,183808,,4,,,,,,,,,,9,,
1,184314,,4,,,,,,,,,,9,,
1,184366,16,,,,,,,,,,,9,,
1,184385,7,,,,,,,,,,,9,,
1,184490,,6,,,,,,,,,,9,,
1,184583,7,4,,,,,,,,,,9,,
1,184674,,6,,,,,,,,,,9,,
1,184727,,,,,,,,,,,,9,,
1,184741,,6,,,,,,,,,,9,,
1,184806,,,,,,,,,,,,9,,
1,184878,10,,,,,,,,,,,9,,
1,184972,16,,,,,,,,,,,9,,
1,185102,,,,,,,,,,,,9,,
1,185140,,10,,,,,,,,,,9,,
1,185182,16,,,,,,,,,,,9,,
1,185190,,,,,,,,,,,,9,,
1,185302,10,,,,,,,,,,,9,,
1,185337,16,,,,,,,,,,,9,,
1,185375,,,,,,,,,,,,9,,
1,185419,,16,,,,,,,,,,9,,
1,185435,,,,,,,,,,,,9,,
1,185451,7,,,,,,,,,,,9,,
1,185553,,,,,,,,,,,,9,,
1,185559,,,,16,,,,,,,,9,,
1,185638,13,,,,,,,,,,,9,,
1,185650,13,,,,,,,,,,,9,,
1,185660,7,,,,,,,,,,,9,,
1,185661,13,,,,,,,,,,,9,,
1,185673,7,,,,,,,,,,,9,,
1,185684,13,,,,,,,,,,,9,,
1,185719,13,,,,,,,,,,,9,,
1,185731,13,,,,,,,,,,,9,,
1,185742,13,,,,,,,,,,,9,,
1,185746,15,,7,,,,15,7,303,,,9,,
1,185760,15,,,,,,,,,,,9,,
1,185772,15,,,,,,,,,,,9,,
1,185782,,4,,,,,,,,,,9,,
1,185786,15,,,,,,,,,,,9,,
1,185835,13,,,,,,,,,,,9,,
1,185847,13,,,,,,,,,,,9,,
1,185850,8,,,,,,,,,,,9,,
1,185858,15,,,,,,,,,,,9,,
1,185863,8,,,,,,,,,,,9,,
1,185870,15,,8,,,,,,,,,9,,
1,185876,8,,,,,,,,,,,9,,
1,185877,,6,,,,,,,,,,9,,
1,185881,13,,,,,,,,,,,9,,
1,185883,15,,8,,,,,,,,,9,,
1,185889,8,,15,,,,,,,,,9,,
1,185897,15,,8,,,,15,8,303,,,9,,
1,185910,15,,,,,,,,,,,9,,
1,185923,15,,,,,,,,,,,9,,
1,185935,15,,,,,,,,,,,9,,
1,185971,13,,,,,,,,,,,9,,
1,185983,13,,16,,,,,,,,,9,,
1,185994,13,,,,,,,,,,,9,,
1,185998,16,,,,,,,,,,,9,,
1,186006,13,,16,,,,,,,,,9,,
1,186011,16,15,13,,,,,,,,,9,,
1,186017,13,,,,,,,,,,,9,,
1,186024,16,,13,,,,,,,,,9,,
1,186029,13,,16,,,,,,,,,9,,
1,186037,16,,13,,,,,,,,,9,,
1,186040,13,,,,,,,,,,,9,,
1,186050,16,,,,,,,,,,,9,,
1,186052,13,,,,,,,,,,,9,,
1,186063,16,,13,,,,16,13,303,,,9,,
1,186075,16,,,,,,,,,,,9,,
1,186088,16,,,,,,,,,,,9,,
1,186101,16,,,,,,,,,,,9,,
1,186114,16,,,,,,,,,,,9,,
1,186127,16,,,,,,,,,,,9,,
1,186273,,,,,,,,,,,,9,,
1,186318,16,,,,,,,,,,,9,,
1,186331,16,,,,,,,,,,,9,,
1,186338,15,,,,,,,,,,,9,,
1,186344,16,,,,,,,,,,,9,,
1,186347,,11,,,,,,,,,,9,,
1,186348,10,,,,,,,,,,,9,,
1,186351,15,,10,,,,,,,,,9,,
1,186363,15,,10,,,,,,,,,9,,
1,186373,,4,,,,,,,,,,9,,
1,186376,15,,10,,,,,,,,,9,,
1,186389,15,,10,,,,15,10,303,,,9,,
1,186402,15,,,,,,,,,,,9,,
1,186415,15,,,,,,,,,,,9,,
1,186451,,,,,,,,,,,,9,,
1,186559,6,,,,,,,,,,,9,,
1,186572,6,,,,,,,,,,,9,,
1,186620,15,,,,,,,,,,,9,,
1,186634,15,,6,,,,,,,,,9,,
1,186641,6,,15,,,,,,,,,9,,
1,186646,15,,6,,,,,,,,,9,,
1,186654,6,,,,,,,,,,,9,,
1,186659,15,,,,,,,,,,,9,,
1,186667,6,,,,,,,,,,,9,,
1,186672,15,,6,,,,,,,,,9,,
1,186680,6,,15,,,,,,,,,9,,
1,186685,15,,,,,,,,,,,9,,
1,186693,6,,15,,,,6,15,303,,,9,,
1,186706,6,,,,,,,,,,,9,,
1,186718,6,,,,,,,,,,,9,,
1,186731,6,,,,,,,,,,,9,,
1,186883,,14,,,,,,,,,,9,,
1,186930,,4,,,,,,,,,,9,,
1,187038,,,,,,,,,,,,9,,
1,187050,,14,,,,,,,,,,9,,
1,187151,,14,,,,,,,,,,9,,
1,187501,,,,,,,,,,,,9,,
1,187582,,11,,,,,,,,,,9,,
1,187632,,4,,,,,,,,,,9,,
1,187728,,4,,,,,,,,,,9,,
1,187868,,11,,,,,,,,,,9,,
1,188877,11,,,,,,,,,,,9,,
1,188900,,6,,,,,,,,,,9,,
1,188972,11,,,,,,,,,,,9,,
1,189074,11,,,,,,,,,,,9,,
1,189445,6,,,,,,,,,,,9,,
1,189667,,,,,,,,,,,,9,,
1,189804,4,,,,,,,,,,,9,,
1,189903,11,,,,,,,,,,,9,,
1,190021,,14,,,,,,,,,,9,,
1,190125,,,,16,,,,,,,,9,,
1,190297,16,,,,,,,,,,,9,,
1,190309,16,,,,,,,,,,,9,,
1,190323,16,,,,,,,,,,,9,,
1,190335,16,,,,,,,,,,,9,,
1,190437,4,,,,,,,,,,,9,,
1,190491,16,,,,,,,,,,,9,,
1,190504,16,,,,,,,,,,,9,,
1,190517,16,,,,,,,,,,,9,,
1,190529,16,,,,,,,,,,,9,,
1,190543,16,,,,,,,,,,,9,,
1,190617,16,,,,,,,,,,,9,,
1,190630,16,,,,,,,,,,,9,,
1,190634,11,,,,,,,,,,,9,,
1,190643,16,,11,,,,,,,,,9,,
1,190647,11,,,,,,,,,,,9,,
1,190656,16,,,,,,,,,,,9,,
1,190676,,14,,,,,,,,,,9,,
1,190691,11,,,,,,,,,,,9,,
1,190735,14,,,,,,,,,,,9,,
1,190744,14,,,,,,,,,,,9,,
1,190921,4,,,,,,,,,,,9,,
1,190939,6,,,,,,,,,,,9,,
1,190952,6,,11,,,,,,,,,9,,
1,190960,11,,,,,,,,,,,9,,
1,190965,6,,,,,,,,,,,9,,
1,190973,11,,,,,,,,,,,9,,
1,190978,6,,11,,,,,,,,,9,,
1,190984,11,,6,,,,,,,,,9,,
1,190991,6,,,,,,,,,,,9,,
1,190994,14,,6,,,,,,,,,9,,
1,190995,11,,6,,,,11,6,302,15,,9,,
1,191003,14,,,,,,,,,,,9,,
1,191007,11,,,,,,,,,,,9,,
1,191012,14,,,,,,,,,,,9,,
1,191019,11,,,,,,,,,,,9,,
1,191021,14,,,,,,,,,,,9,,
1,191029,11,,,,,,,,,,,9,,
1,191030,14,,,,,,,,,,,9,,
1,191039,14,,,,,,,,,,,9,,
1,191042,11,,,,,,,,,,,9,,
1,191048,14,,,,,,,,,,,9,,
1,191054,16,,,,,,,,,,,9,,
1,191067,16,,,,,,,,,,,9,,
1,191080,16,,11,,,,16,11,303,6,,9,,
1,191093,16,,,,,,,,,,,9,,
1,191097,,14,,,,,,,,,,9,,
1,191106,16,,,,,,,,,,,9,,
1,191119,16,,4,,,,,,,,,9,,
1,191131,16,,,,,,,,,,,9,,
1,191144,16,,,,,,,,,,,9,,
1,191147,4,,,,,,,,,,,9,,
1,191157,16,,,,,,,,,,,9,,
1,191160,,14,,,,,,,,,,9,,
1,191170,16,,4,,,,,,,,,9,,
1,191183,16,,,,,,,,,,,9,,
1,191235,16,,,,,,,,,,,9,,
1,191249,16,,,,,,,,,,,9,,
1,191260,16,,,,,,,,,,,9,,
1,191272,,14,,,,,,,,,,9,,
1,191274,16,,,,,,,,,,,9,,
1,191287,16,,,,,,,,,,,9,,
1,191300,16,,,,,,,,,,,9,,
1,191308,14,,,,,,,,,,,9,,
1,191312,16,,,,,,,,,,,9,,
1,191317,14,,16,,,,,,,,,9,,
1,191325,16,,,,,,,,,,,9,,
1,191326,14,,16,,,,14,16,102,13,,9,,
1,191335,14,,,,,,,,,,,9,,
1,191344,14,,,,,,,,,,,9,,
1,191353,14,,,,,,,,,,,9,,
1,191362,14,,,,,,,,,,,9,,
1,191371,14,,,,,,,,,,,9,,
1,191380,14,,,,,,,,,,,9,,
1,191389,14,,,,,,,,,,,9,,
1,191968,,14,,,,,,,,,,9,,
1,192199,,14,,,,,,,,,,9,,
1,192335,,,,,,,,,,,,9,3,7
1,192500,,4,,,,,,,,,,9,,
1,192670,,4,,,,,,,,,,9,,
1,192768,,4,,,,,,,,,,9,,
1,192849,,4,,,,,,,,,,9,,
1,192934,,4,,,,,,,,,,9,,
1,192943,,14,,,,,,,,,,9,,
